UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
16388,M16388,M,297.2,308.6,1377,49.5,35,0,0,0,0,0,0
16389,H16389,H,297.5,307.5,1548,38.6,225,1,1,0,0,0,0
16390,H16390,H,297.3,308.4,1509,39.4,29,0,0,0,0,0,0
16391,M16391,M,296.8,307.2,1537,33.0,187,0,0,0,0,0,0
16392,L16392,L,299.1,308.4,1537,41.1,46,0,0,0,0,0,0
16393,L16393,L,298.1,307.9,1999,20.2,182,0,0,0,0,0,0
16394,M16394,M,302.9,310.9,1455,42.7,36,0,0,0,0,0,0
16395,L16395,L,301.6,310.9,1745,25.5,90,0,0,0,0,0,0
16396,L16396,L,298.3,308.4,1589,34.1,211,0,0,0,0,0,0
16397,L16397,L,298.8,307.9,1416,49.0,38,0,0,0,0,0,0
16398,M16398,M,297.7,309.0,1584,45.4,17,0,0,0,0,0,0
16399,L16399,L,297.4,308.2,1533,41.6,59,0,0,0,0,0,0
16400,H16400,H,303.9,313.3,1511,47.2,149,0,0,0,0,0,0
16401,L16401,L,299.5,309.3,1446,49.2,48,0,0,0,0,0,0
16402,L16402,L,298.0,308.8,1768,25.8,22,0,0,0,0,0,0
16403,L16403,L,300.1,310.4,1517,52.0,48,0,0,0,0,0,0
16404,L16404,L,302.1,310.7,1639,32.0,206,0,0,0,0,0,0
16405,L16405,L,303.2,313.0,1635,32.2,129,0,0,0,0,0,0
16406,L16406,L,301.2,310.6,1347,60.3,79,0,0,0,0,0,0
16407,L16407,L,301.0,309.8,1443,43.4,115,0,0,0,0,0,0
16408,M16408,M,302.7,312.2,1454,37.8,32,0,0,0,0,0,0
16409,H16409,H,300.5,310.7,1494,42.3,137,0,0,0,0,0,0
16410,L16410,L,300.0,311.3,1696,31.7,60,0,0,0,0,0,0
16411,L16411,L,300.6,311.7,1448,46.3,59,0,0,0,0,0,0
16412,H16412,H,303.1,310.9,1436,44.7,51,0,0,0,0,0,0
16413,H16413,H,302.7,310.8,1597,32.2,109,0,0,0,0,0,0
16414,M16414,M,298.4,309.2,1441,43.1,94,0,0,0,0,0,0
16415,M16415,M,300.3,310.6,1570,38.2,188,0,0,0,0,0,0
16416,L16416,L,303.5,313.0,1452,45.5,32,0,0,0,0,0,0
16417,L16417,L,297.0,308.3,1636,33.4,44,0,0,0,0,0,0
16418,L16418,L,301.8,311.3,1385,47.9,49,0,0,0,0,0,0
16419,L16419,L,300.6,311.0,1413,52.2,92,0,0,0,0,0,0
16420,M16420,M,297.4,308.5,1354,53.3,21,0,0,0,0,0,0
16421,L16421,L,299.6,310.4,1353,47.2,229,0,0,0,0,0,0
16422,M16422,M,302.1,311.9,1546,37.2,56,0,0,0,0,0,0
16423,L16423,L,297.8,307.1,1413,52.2,24,0,0,0,0,0,0
16424,M16424,M,300.4,311.3,1397,42.4,16,0,0,0,0,0,0
16425,L16425,L,299.9,309.8,1426,40.0,99,0,0,0,0,0,0
16426,L16426,L,300.1,311.6,1375,49.9,35,0,0,0,0,0,0
16427,L16427,L,301.8,310.4,1639,28.5,109,0,0,0,0,0,0
16428,L16428,L,300.8,310.5,1503,47.1,132,0,0,0,0,0,0
16429,M16429,M,298.1,308.2,1439,42.5,5,0,0,0,0,0,0
16430,H16430,H,300.0,310.2,1508,36.4,150,0,0,0,0,0,0
16431,L16431,L,299.8,309.3,1373,47.1,79,0,0,0,0,0,0
16432,L16432,L,302.5,310.3,1887,21.4,109,0,0,0,0,0,0
16433,L16433,L,297.5,308.4,1675,31.0,180,0,0,0,0,0,0
16434,L16434,L,297.4,308.2,1644,33.1,208,0,0,0,0,0,0
16435,L16435,L,299.5,310.6,1488,40.7,89,0,0,0,0,0,0
16436,L16436,L,299.8,310.1,1488,34.9,24,0,0,0,0,0,0
16437,L16437,L,301.1,310.9,1260,60.4,91,0,0,0,0,0,0
16438,H16438,H,296.0,306.4,1591,31.4,60,0,0,0,0,0,0
16439,H16439,H,299.6,310.2,1610,28.9,21,0,0,0,0,0,0
16440,L16440,L,298.0,308.1,1413,54.7,83,0,0,0,0,0,0
16441,H16441,H,299.9,311.2,1461,42.7,103,0,0,0,0,0,0
16442,M16442,M,301.1,310.7,1386,50.0,176,0,0,0,0,0,0
16443,M16443,M,298.0,309.7,1707,31.6,200,0,0,0,0,0,0
16444,L16444,L,300.3,311.6,1475,48.0,199,0,0,0,0,0,0
16445,L16445,L,297.3,308.9,1555,36.5,116,0,0,0,0,0,0
16446,L16446,L,300.3,310.1,1505,43.3,119,0,0,0,0,0,0
16447,L16447,L,301.6,310.6,1603,34.5,73,0,0,0,0,0,0
16448,M16448,M,300.0,309.6,1669,31.7,30,0,0,0,0,0,0
16449,L16449,L,302.0,309.8,1379,51.8,35,1,0,1,0,0,0
16450,M16450,M,297.4,308.5,1632,29.8,89,0,0,0,0,0,0
16451,M16451,M,301.7,310.8,1477,38.9,86,0,0,0,0,0,0
16452,M16452,M,299.0,310.1,1571,36.3,114,0,0,0,0,0,0
16453,L16453,L,300.1,310.9,1394,53.1,106,0,0,0,0,0,0
16454,L16454,L,298.8,309.8,1536,30.6,116,0,0,0,0,0,0
16455,M16455,M,300.0,309.3,1491,45.3,159,0,0,0,0,0,0
16456,L16456,L,300.3,310.9,1654,28.2,159,0,0,0,0,0,0
16457,H16457,H,298.8,308.6,1620,35.0,189,0,0,0,0,0,0
16458,M16458,M,301.8,311.0,1602,29.4,174,0,0,0,0,0,0
16459,M16459,M,295.2,306.3,1254,76.2,90,1,0,0,1,0,0
16460,H16460,H,300.5,309.7,1500,35.7,109,0,0,0,0,0,0
16461,L16461,L,298.5,310.7,1409,53.0,203,0,0,0,0,0,0
16462,M16462,M,301.2,312.8,1563,41.6,106,0,0,0,0,0,0
16463,L16463,L,302.0,309.7,1734,28.0,57,0,0,0,0,0,0
16464,L16464,L,297.0,307.9,1607,37.7,214,0,0,0,0,0,0
16465,L16465,L,299.8,309.5,1630,33.1,52,0,0,0,0,0,0
16466,L16466,L,302.2,311.6,1418,44.0,84,0,0,0,0,0,0
16467,L16467,L,298.6,308.5,1504,35.6,60,0,0,0,0,0,0
16468,L16468,L,302.2,310.9,1366,49.4,187,0,0,0,0,0,0
16469,H16469,H,301.7,310.4,1786,25.6,10,0,0,0,0,0,0
16470,L16470,L,300.7,310.6,1522,38.5,220,0,0,0,0,0,0
16471,L16471,L,301.7,310.3,1544,37.0,67,0,0,0,0,0,0
16472,L16472,L,304.0,313.8,1548,38.5,130,0,0,0,0,0,0
16473,L16473,L,301.6,310.6,1714,29.1,194,0,0,0,0,0,0
16474,L16474,L,297.5,308.5,1759,26.0,71,0,0,0,0,0,0
16475,M16475,M,300.2,309.4,1501,43.6,59,0,0,0,0,0,0
16476,M16476,M,302.1,311.3,1354,53.8,33,0,0,0,0,0,0
16477,L16477,L,302.7,310.9,1642,31.3,186,0,0,0,0,0,0
16478,L16478,L,302.8,311.8,1441,49.6,24,0,0,0,0,0,0
16479,M16479,M,302.8,312.2,1557,39.0,18,0,0,0,0,0,0
16480,L16480,L,301.1,310.7,1412,58.7,167,0,0,0,0,0,0
16481,L16481,L,298.4,308.2,1660,32.4,25,0,0,0,0,0,0
16482,L16482,L,303.8,313.0,1575,35.4,16,0,0,0,0,0,0
16483,H16483,H,302.1,310.6,1732,27.3,207,1,1,0,0,0,0
16484,H16484,H,298.7,310.5,1613,33.8,226,1,1,0,0,0,0
16485,M16485,M,302.0,310.2,1521,39.5,34,0,0,0,0,0,0
16486,L16486,L,302.1,310.6,1622,32.3,145,0,0,0,0,0,0
16487,L16487,L,298.2,308.8,1869,24.5,198,0,0,0,0,0,0
16488,L16488,L,301.7,310.6,1548,38.2,204,0,0,0,0,0,0
16489,M16489,M,303.6,313.0,1624,32.9,61,0,0,0,0,0,0
16490,L16490,L,297.6,308.9,1464,37.6,56,0,0,0,0,0,0
16491,L16491,L,298.7,309.7,1667,31.2,179,0,0,0,0,0,0
16492,L16492,L,298.2,307.9,1477,36.0,133,0,0,0,0,0,0
16493,L16493,L,302.0,311.7,1436,49.3,179,0,0,0,0,0,0
16494,L16494,L,298.3,310.2,1562,34.8,189,0,0,0,0,0,0
16495,L16495,L,300.6,312.0,1433,45.5,9,0,0,0,0,0,0
16496,H16496,H,297.9,308.3,1610,33.9,195,0,0,0,0,0,0
16497,M16497,M,298.7,310.1,1461,52.9,185,0,0,0,0,0,0
16498,L16498,L,302.1,310.7,1643,31.0,129,0,0,0,0,0,0
16499,M16499,M,301.8,309.6,1440,40.9,199,0,0,0,0,0,0
16500,L16500,L,300.3,310.4,1475,37.4,139,0,0,0,0,0,0
16501,L16501,L,297.2,309.2,1259,53.6,121,0,0,0,0,0,0
16502,L16502,L,297.7,308.3,1468,37.4,71,0,0,0,0,0,0
16503,M16503,M,301.6,310.0,1464,40.8,84,0,0,0,0,0,0
16504,M16504,M,296.4,307.4,1449,47.2,180,0,0,0,0,0,0
16505,M16505,M,302.3,310.6,1553,36.8,97,0,0,0,0,0,0
16506,H16506,H,301.1,310.9,1579,28.7,37,0,0,0,0,0,0
16507,L16507,L,301.9,311.8,1396,45.3,174,0,0,0,0,0,0
16508,M16508,M,302.0,311.1,1560,38.5,40,0,0,0,0,0,0
16509,L16509,L,303.6,313.0,1458,43.6,200,0,0,0,0,0,0
16510,L16510,L,300.2,311.5,1542,34.5,15,0,0,0,0,0,0
16511,L16511,L,300.9,310.6,1455,42.8,50,0,0,0,0,0,0
16512,L16512,L,302.3,312.0,1276,70.0,1,1,0,0,1,0,0
16513,M16513,M,298.3,308.4,1633,29.7,101,0,0,0,0,0,0
16514,L16514,L,302.9,312.1,1468,40.9,123,0,0,0,0,0,0
16515,M16515,M,300.0,307.8,1316,60.6,7,1,0,1,0,0,0
16516,L16516,L,296.3,307.1,1453,45.3,214,0,0,0,0,0,0
16517,L16517,L,300.6,309.5,1585,34.4,34,0,0,0,0,0,0
16518,M16518,M,297.6,308.9,1503,44.6,7,0,0,0,0,0,0
16519,M16519,M,300.3,312.1,1874,22.8,107,0,0,0,0,0,0
16520,M16520,M,297.1,308.8,1531,37.8,119,0,0,0,0,0,0
16521,M16521,M,302.1,311.8,1457,45.6,32,0,0,0,0,0,0
16522,M16522,M,297.7,308.1,1306,51.9,172,0,0,0,0,0,0
16523,M16523,M,299.7,308.3,1373,53.8,111,0,0,0,0,0,0
16524,L16524,L,298.1,309.5,1335,53.2,133,0,0,0,0,0,0
16525,M16525,M,301.8,309.5,1404,46.2,217,0,0,0,0,0,0
16526,L16526,L,298.0,309.7,1728,27.2,21,0,0,0,0,0,0
16527,M16527,M,298.0,310.2,1447,39.6,188,0,0,0,0,0,0
16528,L16528,L,298.4,310.0,1579,35.4,180,0,0,0,0,0,0
16529,M16529,M,302.6,312.3,1622,30.2,48,0,0,0,0,0,0
16530,M16530,M,303.1,312.6,1357,49.5,7,0,0,0,0,0,0
16531,L16531,L,297.2,308.3,1306,59.7,52,0,0,0,0,0,0
16532,L16532,L,300.1,309.3,1767,25.4,113,0,0,0,0,0,0
16533,L16533,L,299.6,311.1,1680,31.4,60,0,0,0,0,0,0
16534,H16534,H,297.8,309.0,1526,37.6,97,0,0,0,0,0,0
16535,L16535,L,302.7,311.6,1427,44.5,40,0,0,0,0,0,0
16536,L16536,L,300.2,311.4,1299,49.7,79,0,0,0,0,0,0
16537,M16537,M,301.5,310.9,1497,37.6,160,0,0,0,0,0,0
16538,L16538,L,301.6,310.4,1299,55.2,25,0,0,0,0,0,0
16539,L16539,L,300.9,311.1,1591,44.9,82,0,0,0,0,0,0
16540,L16540,L,302.4,311.0,1616,35.7,127,0,0,0,0,0,0
16541,L16541,L,299.9,311.4,1678,29.9,191,0,0,0,0,0,0
16542,L16542,L,298.9,308.5,1483,38.4,114,0,0,0,0,0,0
16543,L16543,L,300.4,309.6,1557,48.7,25,0,0,0,0,0,0
16544,L16544,L,298.3,308.1,1360,45.2,190,0,0,0,0,0,0
16545,L16545,L,298.8,308.2,1468,34.6,206,0,0,0,0,0,0
16546,L16546,L,298.1,309.4,1501,38.2,141,0,0,0,0,0,0
16547,L16547,L,298.1,307.1,1521,36.3,14,0,0,0,0,0,0
16548,M16548,M,301.3,310.7,1446,47.5,177,0,0,0,0,0,0
16549,L16549,L,297.9,307.9,1609,31.1,61,0,0,0,0,0,0
16550,M16550,M,303.6,313.3,1811,28.6,87,0,0,0,0,0,0
16551,L16551,L,297.2,308.9,1440,43.4,135,0,0,0,0,0,0
16552,L16552,L,296.5,307.6,1513,37.1,103,0,0,0,0,0,0
16553,L16553,L,297.4,308.7,1585,35.2,68,0,0,0,0,0,0
16554,M16554,M,304.1,312.3,1455,44.1,196,0,0,0,0,0,0
16555,L16555,L,297.6,308.5,1374,49.4,27,0,0,0,0,0,0
16556,L16556,L,303.0,312.4,1902,24.7,238,1,1,0,0,0,0
16557,L16557,L,298.7,309.5,1534,39.3,109,0,0,0,0,0,0
16558,L16558,L,303.4,312.1,1517,39.4,0,0,0,0,0,0,0
16559,L16559,L,301.3,310.4,1464,43.5,112,0,0,0,0,0,0
16560,M16560,M,298.4,310.0,1548,45.8,16,0,0,0,0,0,0
16561,L16561,L,295.7,305.9,1396,51.8,191,0,0,0,0,0,0
16562,L16562,L,301.5,310.6,1421,42.5,212,0,0,0,0,0,0
16563,L16563,L,299.2,309.2,1463,40.6,119,0,0,0,0,0,0
16564,L16564,L,296.8,308.5,2143,17.3,0,0,0,0,0,0,0
16565,L16565,L,298.4,308.0,1558,33.5,172,0,0,0,0,0,0
16566,L16566,L,299.6,309.8,1414,50.8,89,0,0,0,0,0,0
16567,M16567,M,296.7,307.3,1459,43.8,30,0,0,0,0,0,0
16568,L16568,L,301.6,310.7,1419,47.0,82,0,0,0,0,0,0
16569,L16569,L,300.2,309.6,1463,40.9,21,0,0,0,0,0,0
16570,M16570,M,302.0,310.8,1396,51.8,63,0,0,0,0,0,0
16571,M16571,M,298.4,309.1,1543,38.6,98,0,0,0,0,0,0
16572,M16572,M,297.0,308.0,1469,38.3,157,0,0,0,0,0,0
16573,L16573,L,300.9,310.1,1486,46.5,39,0,0,0,0,0,0
16574,M16574,M,297.5,307.5,1357,54.8,29,0,0,0,0,0,0
16575,L16575,L,303.8,312.9,1540,34.0,181,0,0,0,0,0,0
16576,L16576,L,301.3,309.9,1427,40.7,199,0,0,0,0,0,0
16577,L16577,L,300.3,310.0,1389,51.5,64,0,0,0,0,0,0
16578,L16578,L,301.8,311.1,1584,33.2,57,0,0,0,0,0,0
16579,L16579,L,301.2,310.9,1388,51.9,222,1,0,0,0,1,0
16580,M16580,M,297.4,309.0,1303,62.2,14,0,0,0,0,0,0
16581,H16581,H,296.6,307.3,1756,24.3,155,0,0,0,0,0,0
16582,M16582,M,298.9,309.3,1526,34.0,123,0,0,0,0,0,0
16583,L16583,L,298.0,309.1,1434,47.6,201,0,0,0,0,0,0
16584,L16584,L,296.9,307.8,1298,67.2,66,1,0,0,1,0,0
16585,M16585,M,303.5,313.1,1476,39.5,133,0,0,0,0,0,0
16586,L16586,L,304.1,313.3,1334,55.1,103,0,0,0,0,0,0
16587,L16587,L,298.3,309.8,1384,56.0,5,0,0,0,0,0,0
16588,L16588,L,301.5,309.9,2224,15.2,166,0,0,0,0,0,0
16589,L16589,L,299.7,308.1,1410,47.2,60,0,0,0,0,0,0
16590,M16590,M,301.5,311.4,1852,21.8,27,0,0,0,0,0,0
16591,M16591,M,299.7,310.1,1361,60.3,68,0,0,0,0,0,0
16592,H16592,H,298.6,309.0,1418,49.0,148,0,0,0,0,0,0
16593,L16593,L,298.7,308.4,1472,38.6,13,0,0,0,0,0,0
16594,M16594,M,303.6,311.4,1552,35.6,109,0,0,0,0,0,0
16595,H16595,H,299.0,308.1,1689,29.8,52,0,0,0,0,0,0
16596,L16596,L,302.6,312.1,1458,46.8,67,0,0,0,0,0,0
16597,M16597,M,297.2,309.1,1342,57.0,109,0,0,0,0,0,0
16598,L16598,L,300.7,309.7,2069,17.0,134,0,0,0,0,0,0
16599,L16599,L,302.2,311.0,1690,32.0,23,0,0,0,0,0,0
16600,H16600,H,301.6,310.8,1473,43.0,81,0,0,0,0,0,0
16601,L16601,L,299.7,309.9,1514,43.7,79,0,0,0,0,0,0
16602,L16602,L,299.3,308.7,1726,28.3,191,0,0,0,0,0,0
16603,L16603,L,300.1,309.7,1514,45.6,100,0,0,0,0,0,0
16604,M16604,M,300.1,309.6,1392,55.2,2,0,0,0,0,0,0
16605,M16605,M,298.2,308.5,1250,57.2,69,0,0,0,0,0,0
16606,L16606,L,303.3,312.1,1688,29.0,26,0,0,0,0,0,0
16607,L16607,L,296.9,308.5,1266,61.3,181,1,0,0,0,1,0
16608,L16608,L,301.0,310.6,1502,40.2,39,0,0,0,0,0,0
16609,L16609,L,302.3,310.4,1674,30.5,112,0,0,0,0,0,0
16610,L16610,L,300.1,311.8,1537,36.9,89,0,0,0,0,0,0
16611,L16611,L,298.7,309.5,1537,31.9,27,0,0,0,0,0,0
16612,L16612,L,297.9,308.8,2166,17.4,31,0,0,0,0,0,0
16613,L16613,L,300.7,310.6,1576,37.7,203,0,0,0,0,0,0
16614,M16614,M,302.4,312.2,1586,35.6,164,0,0,0,0,0,0
16615,L16615,L,301.5,310.6,1238,65.0,42,0,0,0,0,0,0
16616,M16616,M,302.0,311.6,1662,32.2,0,0,0,0,0,0,0
16617,L16617,L,302.1,310.8,1488,37.0,162,0,0,0,0,0,0
16618,L16618,L,299.5,310.8,1479,38.8,199,0,0,0,0,0,0
16619,M16619,M,301.3,310.0,1856,27.6,50,0,0,0,0,0,0
16620,L16620,L,303.2,312.9,1425,52.0,40,0,0,0,0,0,0
16621,L16621,L,301.0,311.4,1477,48.1,18,0,0,0,0,0,0
16622,H16622,H,301.1,310.6,1528,42.6,45,0,0,0,0,0,0
16623,L16623,L,299.5,309.3,1446,41.8,169,0,0,0,0,0,0
16624,L16624,L,303.5,312.9,1723,27.1,14,0,0,0,0,0,0
16625,L16625,L,297.6,308.1,1692,28.6,179,0,0,0,0,0,0
16626,L16626,L,298.0,308.7,1472,48.7,202,1,1,0,0,0,0
16627,L16627,L,301.2,311.2,1490,44.7,116,0,0,0,0,0,0
16628,L16628,L,300.1,311.3,1555,36.4,201,0,0,0,0,0,0
16629,M16629,M,298.9,308.8,1397,52.2,103,0,0,0,0,0,0
16630,L16630,L,303.2,311.3,1397,47.3,109,0,0,0,0,0,0
16631,M16631,M,298.9,308.6,1712,27.1,108,0,0,0,0,0,0
16632,M16632,M,297.4,308.5,1362,49.0,106,0,0,0,0,0,0
16633,M16633,M,301.8,310.9,1286,43.1,66,0,0,0,0,0,0
16634,H16634,H,301.0,310.0,1728,25.7,152,0,0,0,0,0,0
16635,M16635,M,299.9,311.9,1457,40.9,80,0,0,0,0,0,0
16636,L16636,L,297.6,308.4,1478,41.5,222,0,0,0,0,0,0
16637,M16637,M,299.4,309.6,1340,47.9,37,0,0,0,0,0,0
16638,H16638,H,296.9,307.1,1607,33.2,33,0,0,0,0,0,0
16639,L16639,L,302.8,310.5,1308,61.0,91,1,0,1,0,0,0
16640,L16640,L,300.2,311.8,1434,42.6,16,0,0,0,0,0,0
16641,L16641,L,300.0,311.0,1439,45.5,173,0,0,0,0,0,0
16642,L16642,L,300.8,310.6,1351,45.0,210,0,0,0,0,0,0
16643,L16643,L,301.7,310.5,1427,50.7,175,0,0,0,0,0,0
16644,M16644,M,299.1,308.4,1445,45.0,52,0,0,0,0,0,0
16645,M16645,M,301.1,311.9,1523,33.7,207,0,0,0,0,0,0
16646,L16646,L,297.8,309.4,1920,23.4,18,0,0,0,0,0,0
16647,H16647,H,299.3,308.8,1461,47.5,112,0,0,0,0,0,0
16648,L16648,L,297.5,309.1,1537,40.4,88,0,0,0,0,0,0
16649,H16649,H,302.8,311.2,1479,39.8,37,0,0,0,0,0,0
16650,L16650,L,299.1,309.9,1665,33.3,200,0,0,0,0,0,0
16651,H16651,H,303.0,312.2,1364,56.7,8,0,0,0,0,0,0
16652,L16652,L,300.1,309.2,1556,31.7,42,0,0,0,0,0,0
16653,M16653,M,299.8,310.2,1527,37.1,145,0,0,0,0,0,0
16654,L16654,L,301.3,310.9,1417,37.8,170,0,0,0,0,0,0
16655,L16655,L,303.5,311.7,1388,44.3,200,0,0,0,0,0,0
16656,M16656,M,304.6,313.2,1313,54.6,74,1,0,1,0,0,0
16657,L16657,L,301.0,312.2,1771,25.3,105,0,0,0,0,0,0
16658,M16658,M,297.8,308.5,1494,41.7,195,0,0,0,0,0,0
16659,M16659,M,301.6,311.0,1329,44.1,63,0,0,0,0,0,0
16660,H16660,H,301.4,310.9,1465,39.6,140,0,0,0,0,0,0
16661,M16661,M,298.4,308.0,1462,38.4,190,0,0,0,0,0,0
16662,H16662,H,295.3,306.3,1411,42.3,68,0,0,0,0,0,0
16663,L16663,L,301.8,310.0,1449,58.1,146,0,0,0,0,0,0
16664,M16664,M,299.8,310.1,1474,39.7,190,0,0,0,0,0,0
16665,H16665,H,297.6,308.2,1577,36.8,120,0,0,0,0,0,0
16666,M16666,M,297.6,309.1,1544,40.8,40,0,0,0,0,0,0
16667,L16667,L,298.6,309.8,1582,33.8,153,0,0,0,0,0,0
16668,L16668,L,299.0,309.9,1565,33.1,59,0,0,0,0,0,0
16669,L16669,L,300.1,309.1,1732,27.8,46,0,0,0,0,0,0
16670,M16670,M,302.2,310.7,1772,25.1,7,0,0,0,0,0,0
16671,L16671,L,301.6,310.3,1633,34.9,84,0,0,0,0,0,0
16672,L16672,L,296.8,307.8,1333,58.3,184,0,0,0,0,0,0
16673,L16673,L,296.4,307.5,1453,39.2,214,0,0,0,0,0,0
16674,L16674,L,297.1,308.4,1787,30.6,212,0,0,0,0,0,0
16675,M16675,M,300.4,310.5,1327,59.8,186,0,0,0,0,0,0
16676,L16676,L,297.7,307.6,1362,48.9,134,0,0,0,0,0,0
16677,L16677,L,303.4,312.5,1467,43.9,140,0,0,0,0,0,0
16678,L16678,L,297.8,308.1,1656,34.0,60,0,0,0,0,0,0
16679,L16679,L,298.0,308.1,1344,58.6,90,0,0,0,0,0,0
16680,M16680,M,299.0,308.5,1724,23.9,68,0,0,0,0,0,0
16681,L16681,L,300.3,309.7,1425,42.1,126,0,0,0,0,0,0
16682,M16682,M,302.6,310.7,1459,43.1,141,0,0,0,0,0,0
16683,M16683,M,299.3,311.0,1590,33.2,142,0,0,0,0,0,0
16684,L16684,L,299.2,308.8,1326,61.8,194,1,0,0,0,1,0
16685,M16685,M,299.8,310.6,1399,48.1,14,0,0,0,0,0,0
16686,M16686,M,298.2,309.0,1501,38.6,171,0,0,0,0,0,0
16687,M16687,M,299.6,308.9,1776,28.7,182,0,0,0,0,0,0
16688,M16688,M,297.2,308.4,1681,28.3,18,0,0,0,0,0,0
16689,L16689,L,298.9,310.2,1952,24.5,158,0,0,0,0,0,0
16690,L16690,L,298.9,308.3,1654,34.8,80,0,0,0,0,0,0
16691,L16691,L,297.1,308.5,1699,27.1,186,0,0,0,0,0,0
16692,M16692,M,297.3,307.6,1698,30.1,74,0,0,0,0,0,0
16693,L16693,L,297.1,308.4,1585,40.1,193,0,0,0,0,0,0
16694,L16694,L,300.2,311.3,1496,40.6,19,0,0,0,0,0,0
16695,M16695,M,298.2,308.6,1337,52.9,105,0,0,0,0,0,0
16696,L16696,L,298.7,308.7,1507,48.7,203,0,0,0,0,0,0
16697,L16697,L,303.9,312.9,1572,36.4,4,0,0,0,0,0,0
16698,L16698,L,300.8,309.8,1807,26.6,191,0,0,0,0,0,0
16699,H16699,H,301.2,310.9,1492,39.0,22,0,0,0,0,0,0
16700,L16700,L,302.0,311.4,1515,43.9,31,0,0,0,0,0,0
16701,L16701,L,302.0,310.2,1381,49.6,111,0,0,0,0,0,0
16702,L16702,L,298.2,309.8,1404,51.9,124,0,0,0,0,0,0
16703,M16703,M,298.0,308.2,1945,21.3,25,0,0,0,0,0,0
16704,L16704,L,302.0,311.6,1411,42.9,30,0,0,0,0,0,0
16705,L16705,L,302.0,309.9,1451,57.9,145,0,0,0,0,0,0
16706,M16706,M,301.8,310.9,1561,38.3,36,0,0,0,0,0,0
16707,M16707,M,297.7,308.3,1368,54.7,44,0,0,0,0,0,0
16708,M16708,M,297.3,308.3,1431,41.3,58,0,0,0,0,0,0
16709,H16709,H,300.5,309.1,1640,34.6,63,0,0,0,0,0,0
16710,L16710,L,299.9,309.4,1545,37.1,222,1,1,0,0,0,0
16711,L16711,L,302.0,311.6,1584,36.2,0,0,0,0,0,0,0
16712,M16712,M,303.4,312.9,1523,40.2,33,0,0,0,0,0,0
16713,M16713,M,300.4,311.8,1498,45.7,164,0,0,0,0,0,0
16714,L16714,L,299.0,308.6,1398,46.8,0,0,0,0,0,0,0
16715,M16715,M,300.6,311.9,1487,39.3,186,0,0,0,0,0,0
16716,L16716,L,303.0,312.3,1568,35.9,93,0,0,0,0,0,0
16717,M16717,M,301.9,310.5,1540,37.5,92,0,0,0,0,0,0
16718,L16718,L,303.1,313.1,1987,20.8,119,0,0,0,0,0,0
16719,M16719,M,296.4,307.5,1445,40.2,15,0,0,0,0,0,0
16720,L16720,L,302.7,311.6,1598,29.0,35,0,0,0,0,0,0
16721,H16721,H,301.8,310.7,1506,38.7,145,0,0,0,0,0,0
16722,L16722,L,299.9,310.3,1508,31.0,44,0,0,0,0,0,0
16723,L16723,L,300.9,311.3,1583,39.2,176,0,0,0,0,0,0
16724,L16724,L,301.4,310.7,1422,52.5,86,0,0,0,0,0,0
16725,L16725,L,298.5,308.0,1494,51.1,167,0,0,0,0,0,0
16726,L16726,L,302.8,311.3,1566,37.6,60,0,0,0,0,0,0
16727,H16727,H,300.2,311.8,1414,46.2,75,0,0,0,0,0,0
16728,H16728,H,302.1,311.4,1711,26.6,123,0,0,0,0,0,0
16729,L16729,L,303.3,312.5,1468,42.9,188,0,0,0,0,0,0
16730,M16730,M,303.3,311.8,1568,34.4,79,0,0,0,0,0,0
16731,M16731,M,298.8,309.0,1400,49.1,78,0,0,0,0,0,0
16732,M16732,M,297.6,308.4,1796,28.4,38,0,0,0,0,0,0
16733,L16733,L,300.1,309.8,1648,29.9,37,0,0,0,0,0,0
16734,H16734,H,302.1,310.2,1475,43.1,149,0,0,0,0,0,0
16735,L16735,L,298.1,308.1,1369,49.0,97,0,0,0,0,0,0
16736,M16736,M,300.1,311.4,1942,21.4,20,0,0,0,0,0,0
16737,L16737,L,301.2,310.3,1461,44.5,111,0,0,0,0,0,0
16738,L16738,L,298.5,308.5,1368,49.7,185,0,0,0,0,0,0
16739,L16739,L,302.9,311.6,1982,22.1,180,0,0,0,0,0,0
16740,M16740,M,298.8,309.3,1555,33.7,118,0,0,0,0,0,0
16741,L16741,L,299.2,310.5,1494,42.4,99,0,0,0,0,0,0
16742,L16742,L,302.3,312.3,1635,32.6,10,0,0,0,0,0,0
16743,M16743,M,302.2,311.6,1501,42.0,219,0,0,0,0,0,0
16744,L16744,L,299.5,310.8,1555,39.9,165,0,0,0,0,0,0
16745,L16745,L,300.4,309.5,1810,26.4,165,0,0,0,0,0,0
16746,L16746,L,303.2,313.1,1543,38.2,153,0,0,0,0,0,0
16747,L16747,L,299.2,310.3,1478,43.4,34,0,0,0,0,0,0
16748,L16748,L,300.8,311.5,1656,28.4,129,0,0,0,0,0,0
16749,L16749,L,297.6,308.5,1718,29.8,15,0,0,0,0,0,0
16750,M16750,M,303.4,311.9,1829,25.1,112,0,0,0,0,0,0
16751,L16751,L,299.5,309.5,1405,47.7,147,0,0,0,0,0,0
16752,M16752,M,299.2,310.7,1806,22.8,192,0,0,0,0,0,0
16753,L16753,L,298.9,310.5,1473,45.5,213,0,0,0,0,0,0
